"PAIS","ANIO_DESEMBOLSO","SECTOR_INSTITUCIONAL","DESCRIPCION_PROYECTO","MONTO_BRUTO_USD"
Honduras,"2019",Sector Público,Proyecto de Modernización del Documento de Identificación en Honduras - IDENTIFICATE,"14795055.00"
Honduras,"2019",Sector Público,Proyecto Rehabilitación de los Tramos Carreteros La Entrada-Copán Ruinas-El Florido y La Entrada-Santa Rosa de Copán,"20146670.41"
Honduras,"2019",Sector Público,Proyecto Social de Inclusión a la Educación Superior,"591884.16"
Honduras,"2020",Sector Público,Apoyar la implementación de la Ley General de la Industria Eléctrica (LGIE),"250000000.00"
Honduras,"2020",Sector Público,Línea para Apoyar la Gestión de Liquidez de BCH,"100000000.00"
Honduras,"2020",Sector Público,Operación de Políticas de Desarrollo (OPD) de Emergencia ante el COVID-19 en la República de Honduras,"50000000.00"
Honduras,"2020",Sector Público,Programa de Desarrollo Agrícola Bajo Riego (PDABR),"6700000.00"
Honduras,"2020",Sector Público,Programa de Infraestructura Vial (PIV) - República de Honduras,"14940475.28"
Honduras,"2020",Sector Público,Programa para la Reactivación Económica a través de la MIPYME en la Crisis y Post Crisis COVID-19 en Honduras,"74850000.00"
Honduras,"2020",Sector Público,Proyecto Ampliación y Mejoramiento de la Carretera CA-5 Segmento I y II (Sección 2A),"11252304.13"
Honduras,"2020",Sector Público,Proyecto Construcción del Corredor Logístico Villa de San Antonio-Goascorán  Sección I  Subsección IB  Lamaní-El Quebrachal,"3867175.80"
Honduras,"2020",Sector Público,Proyecto Construcción del Corredor Logístico Villa de San Antonio-Goascorán  Sección II y III,"149310.02"
Honduras,"2020",Sector Público,Proyecto Construcción del Corredor Logístico Villa de San Antonio-Goascorán  Sectores II y III,"10547297.65"
Honduras,"2020",Sector Público,Proyecto de Modernización del Documento de Identificación en Honduras - IDENTIFICATE,"23483563.70"
Honduras,"2020",Sector Público,Proyecto Rehabilitación de los Tramos Carreteros La Entrada-Copán Ruinas-El Florido y La Entrada-Santa Rosa de Copán,"2167988.10"
Honduras,"2020",Sector Público,Proyecto Social de Inclusión a la Educación Superior,"1020000.00"
Honduras,"2021",Sector Público,Apoyo para implementación del Plan Nacional de Introducción de Vacuna contra COVID-19,"30602173.12"
Honduras,"2021",Sector Público,Libramiento Anillo Periférico-Carretera CA-5 Sur,"310656.48"
Honduras,"2021",Sector Público,Línea de crédito para financiar capital de trabajo en consecuencia de los efectos de la Pandemia del COVID19 en COCESNA.,"1500000.00"
Honduras,"2021",Sector Público,Programa Bono de Alivio a Familias Vulnerables Afectadas por Fenómenos Naturales Producto del Cambio Climático,"46365253.00"
Honduras,"2021",Sector Público,Programa de Apoyo a la Educación Media,"6733672.28"
Honduras,"2021",Sector Público,Programa de Desarrollo Agrícola Bajo Riego (PDABR),"7005137.66"
Honduras,"2021",Sector Público,Proyecto Construcción del Corredor Logístico Villa de San Antonio-Goascorán  Sección I  Subsección IB  Lamaní-El Quebrachal,"10872361.55"
Honduras,"2021",Sector Público,Proyecto de Modernización del Documento de Identificación en Honduras - IDENTIFICATE,"25308333.30"
Honduras,"2021",Sector Público,Proyecto de Modernización del Documento de Identificación en Honduras - IDENTIFICATE - Tramo C,"9459622.95"
Honduras,"2022",Sector Público,OPD para apoyar acciones de política y resultados de desarrollo,"250000000.00"
Honduras,"2022",Sector Público,Programa de Apoyo a la Educación Media,"13792846.74"
Honduras,"2022",Sector Público,Programa de Desarrollo Agrícola Bajo Riego (PDABR),"3153619.72"
Honduras,"2022",Sector Público,Programa Temporal de Apoyo ante la Crisis de los Combustibles en Honduras,"100000000.00"
Honduras,"2022",Sector Público,Proyecto Construcción del Corredor Logístico Villa de San Antonio-Goascorán  Sección I  Subsección IB  Lamaní-El Quebrachal,"194626.38"
Honduras,"2022",Sector Público,Proyecto de Ampliación del Sistema de Abastecimiento de Agua Potable en la Ciudad de Gracias  Departamento de Lempira,"1591885.33"
Honduras,"2023",Sector Público,Libramiento Anillo Periférico-Carretera CA-5 Sur,"153000.00"
Honduras,"2023",Sector Público,Programa de Apoyo a la Educación Media,"6000000.00"
Honduras,"2023",Sector Público,Programa Temporal de Apoyo ante la Crisis de los Combustibles en Honduras,"100000000.00"
Honduras,"2024",Sector Público,Apoyo para implementación del Plan Nacional de introducción de vacuna contra COVID-19,"4397826.88"
Honduras,"2024",Sector Público,Línea para Apoyar la Gestión de Liquidez de BCH,"150000000.00"
Honduras,"2024",Sector Público,Programa de Apoyo a la Educación Media,"3639898.00"
Honduras,"2024",Sector Público,Programa de Apoyo a la Red Hospitalaria (PARH),"20916845.31"
Honduras,"2024",Sector Público,Programa de Carreteras Resilientes de Honduras (PCR),"75917659.21"
Honduras,"2024",Sector Público,Programa para la Reactivación Económica a través de la MIPYME en la Crisis y Post Crisis COVID-19 en Honduras (Reorientación - Programa de Crédito para la Agroindustria y Cajas Rurales),"2798350.00"
Honduras,"2024",Sector Público,Proyecto de Ampliación del Sistema de Abastecimiento de Agua Potable en la Ciudad de Gracias  Departamento de Lempira,"121737.48"
Honduras,"2025",Sector Público,Libramiento Anillo Periférico-Carretera CA-5 Sur,"20658079.79"
Honduras,"2025",Sector Público,Línea para Apoyar la Gestión de Liquidez de BCH,"50000000.00"
Honduras,"2025",Sector Público,Programa de Apoyo a la Red Hospitalaria (PARH),"33834103.92"
Honduras,"2025",Sector Público,Programa de Crédito para la Agroindustria y Cajas Rurales,"2157700.00"
Honduras,"2025",Sector Público,Proyecto Construcción del Corredor Logístico Villa de San Antonio-Goascorán  Sección I  Subsección IB  Lamaní-El Quebrachal,"13127213.21"
Honduras,"2025",Sector Público,Proyecto de Ampliación del Sistema de Abastecimiento de Agua Potable en la Ciudad de Gracias  Departamento de Lempira,"224259.96"
México,"2017",Sector Público,Proyectos De Infraestructura Productiva Con Impacto Diferido En El Registro Del Gasto,"142500000.00"
Nicaragua,"1997",Sector Público,Adquisición de Bienes y Servicios Relacionados con la Ejecución del Proyecto Rehabilitación de la Zona Franca Industrial las Mercedes,"6748725.64"
Nicaragua,"1997",Sector Público,Proyecto Rehabilitación del Sistema de Transmisión Eléctrica de la República de Nicaragua,"6585181.17"
Nicaragua,"1997",Sector Público,Reestructuración deuda República de Nicaragua,"429639729.01"
Nicaragua,"1997",Sector Público,Reestructuración ENITEL  ENEL y Corporación zona franca industrial  otorgado a la República de Nicaragua,"61953524.51"
Nicaragua,"1998",Sector Público,Préstamo a La Empresa Nicaraguense de Telecomunicaciones  S.A.   consolidación de préstamos FCIE 245  251  255  260 y 270 mediante resolución ACDI-19/98,"47401387.28"
Nicaragua,"2004",Sector Público,Proyecto Rehabilitación de la Carretera Chinandega-Guasaule,"6978800.38"
Nicaragua,"2005",Sector Público,Proyecto Rehabilitación de la Carretera Chinandega-Guasaule,"12521199.59"
Nicaragua,"2009",Sector Público,Programa de Electrificación Rural en Zonas Productivas del Área Concesionada,"950000.00"
Nicaragua,"2009",Sector Público,Proyecto Pavimentación de la Carretera Matagalpa Jinotega,"5488342.06"
Nicaragua,"2009",Sector Público,Proyecto Pavimentación de la Carretera San Ramón Muy-Muy,"6082607.62"
Nicaragua,"2010",Sector Público,Proyecto Construcción de la Central Hidroeléctrica Larreynaga,"7708422.67"
Nicaragua,"2010",Sector Público,Proyecto Mejoramiento de la Red Relevante de Caminos Alimentadores de la Carretera Acoyapa  San Carlos - Frontera con Costa Rica,"5146821.05"
Nicaragua,"2010",Sector Público,Proyecto Mejoras Puntuales de la Carretera Río Blanco - Siuna - Puente Banacruz,"763024.44"
Nicaragua,"2010",Sector Público,Proyecto Pavimentación de la Carretera Matagalpa Jinotega,"11055657.12"
Nicaragua,"2010",Sector Público,Proyecto Pavimentación de la Carretera San Ramón Muy-Muy,"5099818.54"
Nicaragua,"2010",Sector Público,Rehabilitación y Modernización de las Plantas Hidroeléctricas Centroamérica y Santa Bárbara,"11339280.00"
Nicaragua,"2011",Sector Público,Proyecto Construcción de la Central Hidroeléctrica Larreynaga,"7212992.11"
Nicaragua,"2011",Sector Público,Proyecto de Apoyo para la Inserción de los Pequeños Productores en las Cadenas de Valor y Acceso a Mercados (PROCAVAL),"800000.00"
Nicaragua,"2011",Sector Público,Proyecto de Reposición de Flota de 350 Autobuses Urbanos del Transporte Público del Municipio de Managua,"12878600.00"
Nicaragua,"2011",Sector Público,Proyecto Mejoramiento de la Red Relevante de Caminos Alimentadores de la Carretera Acoyapa  San Carlos - Frontera con Costa Rica,"790845.04"
Nicaragua,"2011",Sector Público,Proyecto Mejoras Puntuales de la Carretera Río Blanco - Siuna - Puente Banacruz,"1896544.96"
Nicaragua,"2011",Sector Público,Proyecto Pavimentación de la Carretera Matagalpa Jinotega,"128690.94"
Nicaragua,"2011",Sector Público,Proyecto Pavimentación de la Carretera San Ramón Muy-Muy,"10528130.84"
Nicaragua,"2011",Sector Público,Rehabilitación y Modernización de Las Plantas Hidroeléctricas Centroamérica y Santa Bárbara,"1630822.12"
Nicaragua,"2012",Sector Público,Proyecto Construcción de la Central Hidroeléctrica Larreynaga,"9254289.16"
Nicaragua,"2012",Sector Público,Proyecto de Apoyo para la Inserción de los Pequeños Productores en las Cadenas de Valor y Acceso a Mercados (PROCAVAL),"735878.51"
Nicaragua,"2012",Sector Público,Proyecto de Reposición de Flota de 350 Autobuses Urbanos del Transporte Público del Municipio de Managua,"11442900.00"
Nicaragua,"2012",Sector Público,Proyecto de Sustitución del Hospital Militar Escuela Alejandro Dávila Bolaños,"18064239.89"
Nicaragua,"2012",Sector Público,Proyecto Mejoras Puntuales de la Carretera Río Blanco - Siuna - Puente Banacruz,"448585.81"
Nicaragua,"2012",Sector Público,Rehabilitación y Modernización de Las Plantas Hidroeléctricas Centroamérica y Santa Bárbara,"367352.46"
Nicaragua,"2013",Sector Público,IV Proyecto de Rehabilitación y Mantenimiento de Carreteras,"27500469.43"
Nicaragua,"2013",Sector Público,Programa de Vivienda y Mejoramiento Integral del Hábitat en Nicaragua (PROHABITAT),"1467375.00"
Nicaragua,"2013",Sector Público,Programa Nacional de Electrificación Sostenible y Energía Renovable para Nicaragua (PNESER),"8500000.00"
Nicaragua,"2013",Sector Público,Programa NICARIBE,"730000.00"
Nicaragua,"2013",Sector Público,Proyecto Construcción de la Central Hidroeléctrica Larreynaga,"12015665.54"
Nicaragua,"2013",Sector Público,Proyecto de Apoyo para la Inserción de los Pequeños Productores en las Cadenas de Valor y Acceso a Mercados (PROCAVAL),"4253556.66"
Nicaragua,"2013",Sector Público,Proyecto de Rehabilitación y Mejoramiento del Tramo de Carretera Empalme Nejapa - Empalme Puerto Sandino,"7505357.15"
Nicaragua,"2013",Sector Público,Proyecto de Sustitución del Hospital Militar Escuela Alejandro Dávila Bolaños,"7266744.62"
Nicaragua,"2013",Sector Público,Rehabilitación y Modernización de Las Plantas Hidroeléctricas Centroamérica y Santa Bárbara,"240627.29"
Nicaragua,"2014",Sector Público,IV Proyecto de Rehabilitación y Mantenimiento de Carreteras,"17585739.24"
Nicaragua,"2014",Sector Público,Programa de Vivienda y Mejoramiento Integral del Hábitat en Nicaragua (PROHABITAT),"3441375.00"
Nicaragua,"2014",Sector Público,Programa Nacional de Electrificación Sostenible y Energía Renovable para Nicaragua (PNESER),"13602819.97"
Nicaragua,"2014",Sector Público,Proyecto Construcción de la Central Hidroeléctrica Larreynaga,"11419888.84"
Nicaragua,"2014",Sector Público,Proyecto de Apoyo para la Inserción de los Pequeños Productores en las Cadenas de Valor y Acceso a Mercados (PROCAVAL),"891022.53"
Nicaragua,"2014",Sector Público,Proyecto de Construcción y Equipamiento del Hospital General de la Zona Occidental de Managua,"6189363.28"
Nicaragua,"2014",Sector Público,Proyecto de Rehabilitación y Mejoramiento del Tramo de Carretera Empalme Nejapa - Empalme Puerto Sandino,"20739182.19"
Nicaragua,"2014",Sector Público,Proyecto de Sustitución del Hospital Militar Escuela Alejandro Dávila Bolaños,"11873254.65"
Nicaragua,"2014",Sector Público,Rehabilitación y Modernización de Las Plantas Hidroeléctricas Centroamérica y Santa Bárbara,"16983.89"
Nicaragua,"2014",Sector Público,V Proyecto De Rehabilitación Y Mantenimiento De Carreteras,"10369534.89"
Nicaragua,"2015",Sector Público,IV Proyecto de Rehabilitación y Mantenimiento de Carreteras,"4913791.32"
Nicaragua,"2015",Sector Público,Programa de Vivienda y Mejoramiento Integral del Hábitat en Nicaragua (PROHABITAT),"4091250.00"
Nicaragua,"2015",Sector Público,Programa Nacional de Electrificación Sostenible y Energía Renovable para Nicaragua (PNESER),"22375448.60"
Nicaragua,"2015",Sector Público,Proyecto Construcción de la Central Hidroeléctrica Larreynaga,"4975441.42"
Nicaragua,"2015",Sector Público,Proyecto de Apoyo para la Inserción de los Pequeños Productores en las Cadenas de Valor y Acceso a Mercados (PROCAVAL),"1319542.29"
Nicaragua,"2015",Sector Público,Proyecto de Construcción y Equipamiento del Hospital General de la Zona Occidental de Managua,"1960352.65"
Nicaragua,"2015",Sector Público,Proyecto de Rehabilitación y Mejoramiento del Tramo de Carretera Empalme Nejapa - Empalme Puerto Sandino,"10261746.10"
Nicaragua,"2015",Sector Público,Proyecto de Sustitución del Hospital Militar Escuela Alejandro Dávila Bolaños,"24901955.35"
Nicaragua,"2015",Sector Público,Proyecto Mejoramiento de la Carretera Río Blanco - Mulukukú,"8394836.59"
Nicaragua,"2015",Sector Público,Proyecto Mejoramiento y Ampliación de los Sistemas de Abastecimiento de Agua Potable y Saneamiento en 19 Ciudades,"11859409.99"
Nicaragua,"2015",Sector Público,V Proyecto De Rehabilitación Y Mantenimiento de Carreteras,"18571646.01"
Nicaragua,"2016",Sector Público,Programa de Adaptación a Cambios en los Mercados y a los Efectos del Cambio Climático,"945498.65"
Nicaragua,"2016",Sector Público,Programa Nacional de Electrificación Sostenible y Energía Renovable para Nicaragua (PNESER),"6627034.16"
Nicaragua,"2016",Sector Público,Programa NICARIBE,"1279814.04"
Nicaragua,"2016",Sector Público,Proyecto Construcción de la Central Hidroeléctrica Larreynaga,"21500.00"
Nicaragua,"2016",Sector Público,Proyecto de Construcción y Equipamiento del Hospital General de la Zona Occidental de Managua,"12509984.25"
Nicaragua,"2016",Sector Público,Proyecto de Sustitución del Hospital Militar Escuela Alejandro Dávila Bolaños,"252770.60"
Nicaragua,"2016",Sector Público,Proyecto Mejoramiento de Caminos Rurales y Carreteras con Conexión al Caribe Nicaragüense,"34025082.35"
Nicaragua,"2016",Sector Público,Proyecto Mejoramiento de la Carretera Río Blanco - Mulukukú,"25448740.73"
Nicaragua,"2016",Sector Público,Proyecto Mejoramiento y Ampliación de los Sistemas de Abastecimiento de Agua Potable y Saneamiento en 19 Ciudades,"33868630.21"
Nicaragua,"2016",Sector Público,V Proyecto De Rehabilitación Y Mantenimiento De Carreteras,"16058819.10"
Nicaragua,"2017",Sector Público,Programa de Adaptación a Cambios en los Mercados y a los Efectos del Cambio Climático,"1569464.67"
Nicaragua,"2017",Sector Público,Programa de Construcción y Mejoras de Viviendas de Interés Social,"5573428.25"
Nicaragua,"2017",Sector Público,Programa de Sostenibilidad del Sector Agua y Saneamiento Rural,"42930.34"
Nicaragua,"2017",Sector Público,Programa Nacional de Electrificación Sostenible y Energía Renovable para Nicaragua (PNESER),"4892209.13"
Nicaragua,"2017",Sector Público,Programa NICARIBE,"1680598.40"
Nicaragua,"2017",Sector Público,Proyecto Ampliación de la Cobertura Rural de la Policía Nacional para Fortalecer la Seguridad Ciudadana,"2570549.62"
Nicaragua,"2017",Sector Público,Proyecto de Construcción y Equipamiento del Hospital General de la Zona Occidental de Managua,"17369862.72"
Nicaragua,"2017",Sector Público,Proyecto Mejoramiento de Caminos Rurales y Carreteras con Conexión al Caribe Nicaragüense,"43790875.56"
Nicaragua,"2017",Sector Público,Proyecto Mejoramiento de la Carretera Río Blanco - Mulukukú,"2926024.03"
Nicaragua,"2017",Sector Público,Proyecto Mejoramiento de los Tramos de Camino Malacatoya-Victoria de Julio y Malacatoya-El Palo-El Papayal,"16162631.22"
Nicaragua,"2017",Sector Público,Proyecto Mejoramiento de los Tramos de la Carretera Nejapa-El Crucero-Diriamba-Jinotepe-Nandaime,"14014451.22"
Nicaragua,"2017",Sector Público,Proyecto Mejoramiento y Ampliación de los Sistemas de Abastecimiento de Agua Potable y Saneamiento en 19 Ciudades,"23222448.78"
Nicaragua,"2017",Sector Público,VI Proyecto de Mejoramiento de Carreteras,"5468635.97"
Nicaragua,"2018",Sector Público,Línea Para Gestión de Liquidez-BCN,"200000000.00"
Nicaragua,"2018",Sector Público,Programa de Adaptación a Cambios en los Mercados y a los Efectos del Cambio Climático,"1144425.86"
Nicaragua,"2018",Sector Público,Programa de Construcción y Mejoras de Viviendas de Interés Social,"10738683.27"
Nicaragua,"2018",Sector Público,Programa de Infraestructura y Acompañamiento Social en la Costa Caribe Norte,"226164.55"
Nicaragua,"2018",Sector Público,Programa de Sostenibilidad del Sector Agua y Saneamiento Rural,"2812176.93"
Nicaragua,"2018",Sector Público,Programa Nacional de Electrificación Sostenible y Energía Renovable para Nicaragua (PNESER),"5962331.50"
Nicaragua,"2018",Sector Público,Programa NICARIBE,"309587.56"
Nicaragua,"2018",Sector Público,Proyecto Ampliación de la Cobertura Rural de la Policía Nacional para Fortalecer la Seguridad Ciudadana,"3450511.42"
Nicaragua,"2018",Sector Público,Proyecto Construcción y Equipamiento del Hospital Departamental de Chinandega,"10530355.43"
Nicaragua,"2018",Sector Público,Proyecto de Desarrollo Sostenible de los Medios de Vida de las Familias Rurales en el Corredor Seco de Nicaragua (NICAVIDA),"34153.86"
Nicaragua,"2018",Sector Público,Proyecto Mejoramiento de Caminos Rurales y Carreteras con Conexión al Caribe Nicaragüense,"28533780.26"
Nicaragua,"2018",Sector Público,Proyecto Mejoramiento de la Carretera Muy Muy-Matiguás-Río Blanco,"11155180.34"
Nicaragua,"2018",Sector Público,Proyecto Mejoramiento de los Tramos de Camino Malacatoya-Victoria de Julio y Malacatoya-El Palo-El Papayal,"8438539.06"
Nicaragua,"2018",Sector Público,Proyecto Mejoramiento de los Tramos de la Carretera Nejapa-El Crucero-Diriamba-Jinotepe-Nandaime,"13260199.60"
Nicaragua,"2018",Sector Público,Proyecto Mejoramiento y Ampliación de los Sistemas de Abastecimiento de Agua Potable y Saneamiento en 19 Ciudades,"9314719.39"
Nicaragua,"2018",Sector Público,Rehabilitación y Modernización de Las Plantas Hidroeléctricas Centroamérica y Santa Bárbara,"1921614.52"
Nicaragua,"2018",Sector Público,VI Proyecto de Mejoramiento de Carreteras,"10652115.83"
Nicaragua,"2019",Sector Público,Línea Para Gestión de Liquidez-BCN,"20000000.00"
Nicaragua,"2019",Sector Público,Programa de Adaptación a Cambios en los Mercados y a los Efectos del Cambio Climático,"806804.19"
Nicaragua,"2019",Sector Público,Programa de Construcción y Mejoras de Viviendas de Interés Social,"15809116.75"
Nicaragua,"2019",Sector Público,Programa de Infraestructura y Acompañamiento Social en la Costa Caribe Norte,"1020935.62"
Nicaragua,"2019",Sector Público,Programa de Sostenibilidad del Sector Agua y Saneamiento Rural,"3244302.30"
Nicaragua,"2019",Sector Público,Programa de Sostenibilidad del Sector Eléctrico de Nicaragua,"17706051.56"
Nicaragua,"2019",Sector Público,Programa Nacional de Electrificación Sostenible y Energía Renovable (PNESER) - Componente B,"6720873.76"
Nicaragua,"2019",Sector Público,Programa Nacional de Electrificación Sostenible y Energía Renovable para Nicaragua (PNESER),"4873596.49"
Nicaragua,"2019",Sector Público,Proyecto Ampliación de la Cobertura Rural de la Policía Nacional para Fortalecer la Seguridad Ciudadana,"1988106.79"
Nicaragua,"2019",Sector Público,Proyecto Construcción y Equipamiento del Hospital Departamental de Chinandega,"367588.08"
Nicaragua,"2019",Sector Público,Proyecto de Desarrollo Sostenible de los Medios de Vida de las Familias Rurales en el Corredor Seco de Nicaragua (NICAVIDA),"558308.71"
Nicaragua,"2019",Sector Público,Proyecto Mejoramiento de Caminos Rurales y Carreteras con Conexión al Caribe Nicaragüense,"23063981.80"
Nicaragua,"2019",Sector Público,Proyecto Mejoramiento de la Carretera Muy Muy-Matiguás-Río Blanco,"10015573.77"
Nicaragua,"2019",Sector Público,Proyecto Mejoramiento de los Tramos de Camino Malacatoya-Victoria de Julio y Malacatoya-El Palo-El Papayal,"18938017.77"
Nicaragua,"2019",Sector Público,Proyecto Mejoramiento de los Tramos de la Carretera Nejapa-El Crucero-Diriamba-Jinotepe-Nandaime,"20449260.03"
Nicaragua,"2019",Sector Público,Proyecto Mejoramiento del Camino El Boquete - Santa Ana,"9476952.19"
Nicaragua,"2019",Sector Público,Proyecto Mejoramiento y Ampliación de los Sistemas de Abastecimiento de Agua Potable y Saneamiento en 19 Ciudades,"8934072.01"
Nicaragua,"2019",Sector Público,Proyecto Reemplazo del Hospital Regional Nuevo Amanecer de la Región Autónoma del Atlántico Norte (RAAN),"12524019.86"
Nicaragua,"2019",Sector Público,Rehabilitación y Modernización de Las Plantas Hidroeléctricas Centroamérica y Santa Bárbara,"4729573.18"
Nicaragua,"2019",Sector Público,VI Proyecto de Mejoramiento de Carreteras,"10941370.31"
Nicaragua,"2019",Sector Público,VII Programa de Mejoramiento y Rehabilitación de Carreteras,"24206976.63"
Nicaragua,"2020",Sector Público,Programa de Adaptación a Cambios en los Mercados y a los Efectos del Cambio Climático,"1516191.27"
Nicaragua,"2020",Sector Público,Programa de Construcción y Mejoras de Viviendas de Interés Social,"12681774.35"
Nicaragua,"2020",Sector Público,Programa de Emergencia Prevención y Contención del COVID-19 en Nicaragua (Modif. al Préstamo No. 2154),"700000.00"
Nicaragua,"2020",Sector Público,Programa de Infraestructura y Acompañamiento Social en la Costa Caribe Norte,"1061040.73"
Nicaragua,"2020",Sector Público,Programa de Sostenibilidad del Sector Agua y Saneamiento Rural,"519503.45"
Nicaragua,"2020",Sector Público,Programa de Sostenibilidad del Sector Eléctrico de Nicaragua,"20555483.94"
Nicaragua,"2020",Sector Público,Programa Nacional de Electrificación Sostenible y Energía Renovable (PNESER) - Componente B,"17203011.21"
Nicaragua,"2020",Sector Público,Programa Nacional de Electrificación Sostenible y Energía Renovable para Nicaragua (PNESER),"2185288.83"
Nicaragua,"2020",Sector Público,Proyecto Ampliación de la Cobertura Rural de la Policía Nacional para Fortalecer la Seguridad Ciudadana,"677161.75"
Nicaragua,"2020",Sector Público,Proyecto Construcción y Equipamiento del Hospital Departamental de Chinandega,"19225836.62"
Nicaragua,"2020",Sector Público,Proyecto de Desarrollo Sostenible de los Medios de Vida de las Familias Rurales en el Corredor Seco de Nicaragua (NICAVIDA),"2580776.60"
Nicaragua,"2020",Sector Público,Proyecto de Mejoramiento de las Capacidades Técnicas y Operativas de Puerto Corinto,"5667395.41"
Nicaragua,"2020",Sector Público,Proyecto Mejoramiento de Caminos Rurales y Carreteras con Conexión al Caribe Nicaragüense,"16686518.55"
Nicaragua,"2020",Sector Público,Proyecto Mejoramiento de la Carretera Muy Muy-Matiguás-Río Blanco,"26609132.72"
Nicaragua,"2020",Sector Público,Proyecto Mejoramiento de los Tramos de Camino Malacatoya-Victoria de Julio y Malacatoya-El Palo-El Papayal,"12553230.26"
Nicaragua,"2020",Sector Público,Proyecto Mejoramiento de los Tramos de la Carretera Nejapa-El Crucero-Diriamba-Jinotepe-Nandaime,"7596263.93"
Nicaragua,"2020",Sector Público,Proyecto Mejoramiento del Camino El Boquete - Santa Ana,"15397781.07"
Nicaragua,"2020",Sector Público,Proyecto Mejoramiento y Ampliación de los Sistemas de Abastecimiento de Agua Potable y Saneamiento en 19 Ciudades,"7701649.22"
Nicaragua,"2020",Sector Público,Proyecto Reemplazo del Hospital Regional Nuevo Amanecer de la Región Autónoma del Atlántico Norte (RAAN),"2054883.42"
Nicaragua,"2020",Sector Público,Proyecto Rehabilitación de la Pista Juan Pablo II y Construcción de Pasos a Desnivel,"755567.45"
Nicaragua,"2020",Sector Público,Proyecto Subestación Central Managua,"4289613.85"
Nicaragua,"2020",Sector Público,Rehabilitación y Modernización de Las Plantas Hidroeléctricas Centroamérica y Santa Bárbara,"1540156.82"
Nicaragua,"2020",Sector Público,VI Proyecto de Mejoramiento de Carreteras,"14000000.00"
Nicaragua,"2020",Sector Público,VII Programa de Mejoramiento y Rehabilitación de Carreteras,"81199817.20"
Nicaragua,"2020",Sector Público,VIII Programa de Mejoramiento y Ampliación de Carreteras,"45656272.99"
Nicaragua,"2021",Sector Público,IX Programa de Mejoramiento y Ampliación de Carreteras,"55190672.02"
Nicaragua,"2021",Sector Público,Programa de Adaptación a Cambios en los Mercados y a los Efectos del Cambio Climático,"1011029.22"
Nicaragua,"2021",Sector Público,Programa de Construcción y Mejoras de Viviendas de Interés Social,"7696997.38"
Nicaragua,"2021",Sector Público,Programa de Emergencia Prevención y Contención del COVID-19 en Nicaragua (Modif. al Préstamo No. 2154),"290628.34"
Nicaragua,"2021",Sector Público,Programa de Infraestructura y Acompañamiento Social en la Costa Caribe Norte,"1139297.36"
Nicaragua,"2021",Sector Público,Programa de Sostenibilidad del Sector Agua y Saneamiento Rural,"7184888.03"
Nicaragua,"2021",Sector Público,Programa de Sostenibilidad del Sector Eléctrico de Nicaragua,"3700000.00"
Nicaragua,"2021",Sector Público,Programa Multisectorial para la Reactivación Económica y la Protección Social (NIC-Solidaria),"76687878.02"
Nicaragua,"2021",Sector Público,Programa Nacional de Electrificación Sostenible y Energía Renovable (PNESER) - Componente B,"11580658.01"
Nicaragua,"2021",Sector Público,Programa Nacional de Electrificación Sostenible y Energía Renovable para Nicaragua (PNESER),"3291706.54"
Nicaragua,"2021",Sector Público,Proyecto Apoyo para la Implementación del Plan de Despliegue de Vacunación y Atención de la COVID-19,"23826673.56"
Nicaragua,"2021",Sector Público,Proyecto Construcción y Equipamiento del Hospital Departamental de Chinandega,"4752392.87"
Nicaragua,"2021",Sector Público,Proyecto de Desarrollo Sostenible de los Medios de Vida de las Familias Rurales en el Corredor Seco de Nicaragua (NICAVIDA),"2335566.49"
Nicaragua,"2021",Sector Público,Proyecto de Mejoramiento de las Capacidades Técnicas y Operativas de Puerto Corinto,"1990044.96"
Nicaragua,"2021",Sector Público,Proyecto de Mejoramiento en los Aeropuertos de la Costa Caribe Sur,"64855.30"
Nicaragua,"2021",Sector Público,Proyecto de Mejoramiento y Ampliación de los Sistemas de Agua Potable y Saneamiento en 7 ciudades,"31427349.75"
Nicaragua,"2021",Sector Público,Proyecto de Saneamiento de Bluefield,"6905108.38"
Nicaragua,"2021",Sector Público,Proyecto Mejoramiento de Caminos Rurales y Carreteras con Conexión al Caribe Nicaragüense,"1913530.25"
Nicaragua,"2021",Sector Público,Proyecto Mejoramiento de la Carretera Muy Muy-Matiguás-Río Blanco,"7702174.77"
Nicaragua,"2021",Sector Público,Proyecto Mejoramiento de los Tramos de Camino Malacatoya-Victoria de Julio y Malacatoya-El Palo-El Papayal,"6726528.37"
Nicaragua,"2021",Sector Público,Proyecto Mejoramiento del Camino El Boquete - Santa Ana,"1489346.39"
Nicaragua,"2021",Sector Público,Proyecto Mejoramiento y Ampliación de los Sistemas de Abastecimiento de Agua Potable y Saneamiento en 19 Ciudades,"1311775.61"
Nicaragua,"2021",Sector Público,Proyecto Reemplazo del Hospital Regional Nuevo Amanecer de la Región Autónoma del Atlántico Norte (RAAN),"18566222.36"
Nicaragua,"2021",Sector Público,Proyecto Subestación Central Managua,"1996077.72"
Nicaragua,"2021",Sector Público,Rehabilitación y Modernización de Las Plantas Hidroeléctricas Centroamérica y Santa Bárbara,"3196688.13"
Nicaragua,"2021",Sector Público,VI Proyecto de Mejoramiento de Carreteras,"13875905.76"
Nicaragua,"2021",Sector Público,VII Programa de Mejoramiento y Rehabilitación de Carreteras,"77801795.56"
Nicaragua,"2021",Sector Público,VIII Programa de Mejoramiento y Ampliación de Carreteras,"32529027.79"
